Date,Sentiment,Sentiment_coverage,Sentiment_Trends,Sentiment_Wiki,trend_generative_ai,trend_machine_learning,trend_chatgpt,large_language_model,trend_artificial_intelligence,wiki_Artificial_intelligence,wiki_ChatGPT,wiki_Large_language_model,wiki_OpenAI,wiki_Machine_learning,Sentiment_Consumer,Sentiment_EPU,Sentiment_VIX,Sentiment_Trends_z,Sentiment_Wiki_z,Sentiment_Consumer_z,Sentiment_EPU_z,Sentiment_VIX_z
1996-02-29,-0.40836453219824004,macro,,,,,,,,,,,,,88.5,75.83463,15.032999999999998,,,0.30057821487541675,-0.926255869898897,-0.5994159415712398
1996-03-31,-0.183281967250822,macro,,,,,,,,,,,,,93.7,72.65243,17.76238095238095,,,0.6711415001755996,-0.9924028049309307,-0.22858459699713482
1996-04-30,-0.2847864710895534,macro,,,,,,,,,,,,,92.7,69.19065,16.575238095238095,,,0.5998793299255645,-1.0643612414701777,-0.38987750172404695
1996-05-31,-0.38095497052026883,macro,,,,,,,,,,,,,89.4,69.42779,16.14636363636364,,,0.36471416810044877,-1.0594319208198428,-0.44814715884141243
1996-06-30,-0.21700509136593035,macro,,,,,,,,,,,,,92.4,81.17971,16.395,,,0.5785006788505541,-0.8151501381720975,-0.41436581477624773
1996-07-31,-0.14309335027582296,macro,,,,,,,,,,,,,94.7,73.61083,17.978636363636365,,,0.7424036704256348,-0.9724809827529715,-0.1992027385001323
1996-08-31,-0.15968264811037433,macro,,,,,,,,,,,,,95.3,83.65826,15.760454545454547,,,0.7851609725756554,-0.7636296536570932,-0.5005792632496852
1996-09-30,-0.1762835572249041,macro,,,,,,,,,,,,,94.7,77.97562,16.578,,,0.7424036704256348,-0.8817520906159375,-0.38950225148440965
1996-10-31,-0.23789190995920304,macro,,,,,,,,,,,,,96.5,64.19595,16.38173913043478,,,0.8706755768756979,-1.1681837844921432,-0.4161675222611637
1996-11-30,-0.12180372933480389,macro,,,,,,,,,,,,,99.2,74.20867,15.997,,,1.0630834365507928,-0.9600539562808609,-0.46844066827434366
1996-12-31,-0.057957705892014266,macro,,,,,,,,,,,,,96.9,69.97417,19.260952380952382,,,0.8991804449757123,-1.048074569816511,-0.02497899283524402
1997-01-31,-0.0018585601769986852,macro,,,,,,,,,,,,,97.4,74.96831,19.473333333333333,,,0.9348115301007298,-0.9442636672582557,0.003876456626529853
1997-02-28,0.1711416427112987,macro,,,,,,,,,,,,,99.7,87.69729,20.139473684210525,,,1.0987145216758105,-0.6796721855525008,0.09438259201058626
1997-03-31,0.09175806933823442,macro,,,,,,,,,,,,,100.0,75.01231,20.169999999999998,,,1.1200931727508208,-0.9433490593953278,0.09853009465921027
1997-04-30,0.10508179069073291,macro,,,,,,,,,,,,,101.4,75.45429,19.662272727272725,,,1.2198602111008705,-0.934161823412216,0.029546984383544177
1997-05-31,0.14589583036494982,macro,,,,,,,,,,,,,103.2,73.45813,19.924761904761905,,,1.3481321175509335,-0.9756550877681787,0.06521046131209465
1997-06-30,0.22379893907220896,macro,,,,,,,,,,,,,104.5,78.48298,20.194285714285712,,,1.440772938875979,-0.8712058304946844,0.10182970883533239
1997-07-31,0.2689321052454728,macro,,,,,,,,,,,,,107.1,73.89487,20.529090909090908,,,1.6260545815260699,-0.9665767732669247,0.14731850747727315
1997-08-31,0.2506621236896525,macro,,,,,,,,,,,,,104.4,63.80988,23.084761904761905,,,1.4336467218509759,-1.176208844893066,0.49454849411104773
1997-09-30,0.303257961075233,macro,,,,,,,,,,,,,106.0,61.15956,23.812380952380952,,,1.5476661942510317,-1.2312998337856873,0.5934075227603546
1997-10-31,0.4522529435374458,macro,,,,,,,,,,,,,105.6,83.65215,23.87086956521739,,,1.519161326151017,-0.7637566594307861,0.6013541638921064
1997-11-30,0.831319023872914,macro,,,,,,,,,,,,,107.2,78.39389,32.20611111111111,,,1.633180798551074,-0.8730577035516901,1.7338339766193582
1997-12-31,0.513339715500085,macro,,,,,,,,,,,,,102.1,88.74448,26.276363636363637,,,1.2697437302758943,-0.6579047262802378,0.9281801425045983
1998-01-31,0.5270026893184816,macro,,,,,,,,,,,,,106.6,91.04062,23.8665,,,1.5904234964010524,-0.6101759149533401,0.6007604865077325
1998-02-28,0.4267209847927817,macro,,,,,,,,,,,,,110.4,88.81944,19.998947368421053,,,1.8612197433511866,-0.6563465670664859,0.07528977809364433
1998-03-31,0.2690366507760814,macro,,,,,,,,,,,,,106.5,78.38832,20.158636363636365,,,1.5832972793760491,-0.87317348459252,0.09698615754471504
1998-04-30,0.3700346242360543,macro,,,,,,,,,,,,,108.7,73.20014,22.02857142857143,,,1.7400740539261268,-0.9810178078262874,0.3510476266083235
1998-05-31,0.28388233225842757,macro,,,,,,,,,,,,,106.5,75.8551,20.874000000000002,,,1.5832972793760491,-0.9258303693772123,0.19418008677644594
1998-06-30,0.30121227572565873,macro,,,,,,,,,,,,,105.6,76.28635,21.66272727272727,,,1.519161326151017,-0.9168661729934009,0.3013416740193601
1998-07-31,0.29562604513018714,macro,,,,,,,,,,,,,105.2,88.17701,19.930000000000003,,,1.4906564580510038,-0.6697004654615049,0.06592214280106262
1998-08-31,0.8962801964156605,macro,,,,,,,,,,,,,104.4,101.40807,31.58809523809524,,,1.4336467218509759,-0.39467247657804777,1.6498663439740533
1998-09-30,1.2690711048555834,macro,,,,,,,,,,,,,100.9,123.96147,38.2047619047619,,,1.1842291259758528,0.07413472741650481,2.5488494611743926
1998-10-31,1.0160656020446077,macro,,,,,,,,,,,,,97.4,109.88134,36.60818181818182,,,0.9348115301007298,-0.2185424909709588,2.331927767004052
1998-11-30,0.5542892816744849,macro,,,,,,,,,,,,,102.7,92.94632,26.223000000000003,,,1.3125010324259159,-0.5705630012173882,0.920929813814927
1998-12-31,0.4576681952972084,macro,,,,,,,,,,,,,100.5,91.40618,25.479090909090907,,,1.1557242578758384,-0.6025771865357955,0.8198575145515824
1999-01-31,0.704354974915118,macro,,,,,,,,,,,,,103.9,98.64504,28.035263157894736,,,1.3980156367259582,-0.4521063166577284,1.1671556046771243
1999-02-28,0.727107895246832,macro,,,,,,,,,,,,,108.1,82.38359,28.82263157894737,,,1.697316751776105,-0.7901256355806939,1.274132569545085
1999-03-31,0.39747986767841303,macro,,,,,,,,,,,,,105.7,66.00054,25.309565217391306,,,1.5262875431760212,-1.130672598052115,0.796824657911333
1999-04-30,0.2990446885376538,macro,,,,,,,,,,,,,104.6,67.53295,23.478571428571428,,,1.447899155900982,-1.0988190927059902,0.5480540024179696
1999-05-31,0.47167845821886706,macro,,,,,,,,,,,,,106.8,67.08854,26.204500000000003,,,1.6046759304510596,-1.1080568399869866,0.9184162841925281
1999-06-30,0.40783131168520237,macro,,,,,,,,,,,,,107.3,73.01111,23.626363636363635,,,1.640307015576077,-0.9849470879246802,0.5681340074042103
1999-07-31,0.30735745182982693,macro,,,,,,,,,,,,,106.0,79.81311,21.04904761904762,,,1.5476661942510317,-0.8435570269329477,0.21796318817139682
1999-08-31,0.34893914378324054,macro,,,,,,,,,,,,,104.5,69.55318,24.323636363636364,,,1.440772938875979,-1.0568254962759214,0.6628699887496642
1999-09-30,0.4247613521547066,macro,,,,,,,,,,,,,107.2,69.81624,24.541428571428572,,,1.633180798551074,-1.0513573884481524,0.6924606463611981
1999-10-31,0.2569676245374169,macro,,,,,,,,,,,,,103.2,62.71155,24.021428571428572,,,1.3481321175509335,-1.1990393279405596,0.6218100840018768
1999-11-30,0.386286476202413,macro,,,,,,,,,,,,,107.2,82.06383,21.81809523809524,,,1.633180798551074,-0.7967723403590998,0.322450970415265
1999-12-31,0.3710677395638567,macro,,,,,,,,,,,,,105.4,83.80947,22.15909090909091,,,1.504908892101011,-0.7604865205899717,0.36878084718053095
2000-01-31,0.6124374687710258,macro,,,,,,,,,,,,,112.0,89.20154,23.202,,,1.9752392157512424,-0.6484040292386499,0.5104772198004847
2000-02-29,0.533255110807298,macro,,,,,,,,,,,,,111.3,77.60139,23.5955,,,1.9253556965762177,-0.8895310383555638,0.5639406742012404
2000-03-31,0.39339116238298527,macro,,,,,,,,,,,,,107.1,77.54831,22.718260869565217,,,1.6260545815260699,-0.8906343880229323,0.44475329364581806
2000-04-30,0.634308896140091,macro,,,,,,,,,,,,,109.2,76.05923,27.164210526315788,,,1.7757051390511442,-0.9215872124894965,1.0488087618586253
2000-05-31,0.7860438529779211,macro,,,,,,,,,,,,,110.7,97.9862,26.37318181818182,,,1.882598394426197,-0.46580132221253473,0.9413344867201014
2000-06-30,0.4302213075527364,macro,,,,,,,,,,,,,106.4,92.96502,21.54,,,1.576171062351046,-0.5701742928756439,0.28466715318280716
2000-07-31,0.3070988192791092,macro,,,,,,,,,,,,,108.3,79.44697,19.893,,,1.7115691858261122,-0.851167811545049,0.060895083556264405
2000-08-31,0.1124858871804831,macro,,,,,,,,,,,,,107.3,66.58133,18.088695652173914,,,1.640307015576077,-1.118599982126889,-0.1842493719077387
2000-09-30,0.23232997573987269,macro,,,,,,,,,,,,,106.8,75.14165,19.6875,,,1.6046759304510596,-0.9406605280091663,0.032974524777724806
2000-10-31,0.5241936631130891,macro,,,,,,,,,,,,,105.8,84.66172,25.2,,,1.5334137602010245,-0.7427711898813266,0.7819384190195693
2000-11-30,0.9004868653264134,macro,,,,,,,,,,,,,107.6,125.06753,26.38285714285714,,,1.6616856666510875,0.09712589043628074,0.9426490388918716
2000-12-31,0.6207416546602454,macro,,,,,,,,,,,,,98.4,115.26872,26.5305,,,1.006073700350765,-0.10655748850320781,0.9627087521331792
2001-01-31,0.43315466651653906,macro,,,,,,,,,,,,,94.7,111.41604,24.918571428571425,,,0.7424036704256348,-0.186641384442877,0.7437017135668593
2001-02-28,0.26406123705763035,macro,,,,,,,,,,,,,90.6,110.91785,23.411578947368422,,,0.45022877240049014,-0.19699703197087912,0.5389519707432799
2001-03-31,0.551144418688808,macro,,,,,,,,,,,,,91.5,116.02693,28.49681818181818,,,0.5143647256255222,-0.09079692423614806,1.22986545467705
2001-04-30,0.5071276113871347,macro,,,,,,,,,,,,,88.4,122.6734,28.133999999999997,,,0.29345199785041365,0.047360205825557763,1.1805706304854324
2001-05-31,0.2034693616932315,macro,,,,,,,,,,,,,92.0,100.42901,22.944090909090907,,,0.5499958107505397,-0.4150237487207359,0.47543602304989063
2001-06-30,0.02970815754479959,macro,,,,,,,,,,,,,92.6,86.39027,20.94047619047619,,,0.5927531129005604,-0.7068406121207769,0.2032119718546152
2001-07-31,0.19633283202372778,macro,,,,,,,,,,,,,92.4,102.13185,22.316190476190474,,,0.5785006788505541,-0.3796275929637289,0.3901254101843582
2001-08-31,0.030743060633935265,macro,,,,,,,,,,,,,91.5,84.28912,21.86173913043478,,,0.5143647256255222,-0.7505162555569397,0.3283807118332233
2001-09-30,1.1173130012959334,macro,,,,,,,,,,,,,81.8,188.05949,35.065333333333335,,,-0.17687832579981888,1.4065109340100517,2.122306395677567
2001-10-31,0.9291816129864013,macro,,,,,,,,,,,,,82.7,173.14334,32.72130434782609,,,-0.11274237257478685,1.0964557504961092,1.8038314610378816
2001-11-30,0.38691644605418146,macro,,,,,,,,,,,,,83.9,130.57563,26.63095238095238,,,-0.027227768274744487,0.21162024429522824,0.9763568621420607
2001-12-31,0.27905347729421165,macro,,,,,,,,,,,,,88.8,117.23658,23.72,,,0.32195686595042705,-0.06565248329544665,0.5808560492276544
2002-01-31,0.3096098330202745,macro,,,,,,,,,,,,,93.0,116.83745,22.252857142857142,,,0.6212579810005748,-0.07394901593932054,0.38152053399956914
2002-02-28,0.08061032409210354,macro,,,,,,,,,,,,,90.7,87.60069,22.87578947368421,,,0.45735498942549424,-0.6816801655424745,0.46615614839329084
2002-03-31,-0.005654471046527959,macro,,,,,,,,,,,,,95.7,83.44043,18.985,,,0.8136658406756699,-0.7681575861748569,-0.06247166764039696
2002-04-30,0.007184419200410491,macro,,,,,,,,,,,,,93.0,88.5661,19.900454545454547,,,0.6212579810005748,-0.6616126297027171,0.0619079063033737
2002-05-31,0.09259724165665494,macro,,,,,,,,,,,,,96.9,86.29886,20.087727272727275,,,0.8991804449757123,-0.7087407099560097,0.08735198995026221
2002-06-30,0.2711076004010491,macro,,,,,,,,,,,,,92.4,93.61022,25.271,,,0.5785006788505541,-0.5567628157583452,0.7915849381109383
2002-07-31,0.6822119007827693,macro,,,,,,,,,,,,,88.1,110.30517,34.04954545454546,,,0.2720733467754023,-0.20973253073130466,1.98429488630421
2002-08-31,0.6960007321997782,macro,,,,,,,,,,,,,87.6,116.01482,33.74272727272727,,,0.2364422616503847,-0.0910486492638765,1.9426085842128265
2002-09-30,0.8928392779886445,macro,,,,,,,,,,,,,86.1,124.04315,37.6475,,,0.129549006275332,0.07583257219477643,2.473136255495825
2002-10-31,0.5690617860729457,macro,,,,,,,,,,,,,80.6,111.88598,35.24304347826087,,,-0.26239293009986125,-0.17687295673595904,2.1464512450546573
2002-11-30,0.4134508712414096,macro,,,,,,,,,,,,,84.2,123.28439,28.175,,,-0.005849117199734148,0.060060575329429995,1.1861411555945331
2002-12-31,0.467079193946309,macro,,,,,,,,,,,,,86.7,122.22166,28.21047619047619,,,0.1723063084253537,0.0379700931892147,1.1909611802243585
2003-01-31,0.4452627833403902,macro,,,,,,,,,,,,,82.4,138.9534,27.424285714285713,,,-0.1341210236497972,0.38576511510891665,1.084144258562051
2003-02-28,0.5182886504966068,macro,,,,,,,,,,,,,79.9,126.72774,32.21842105263158,,,-0.312276449274885,0.13163591589336446,1.735506484871341
2003-03-31,0.6468650522273415,macro,,,,,,,,,,,,,77.6,163.52381,30.634285714285717,,,-0.47617944084996666,0.8964989828672056,1.5202756146647856
2003-04-30,0.35228459028565423,macro,,,,,,,,,,,,,86.0,135.62755,23.99190476190476,,,0.1224227892503289,0.31663219326984715,0.6177987883367867
2003-05-31,0.09853789761481131,macro,,,,,,,,,,,,,92.1,102.61982,20.23952380952381,,,0.5571220277755429,-0.3694843838984339,0.10797604896732498
2003-06-30,2.781254690590688e-05,macro,,,,,,,,,,,,,89.7,95.82729,20.362380952380953,,,0.3860928191754591,-0.5106775963342137,0.12466821479947232
2003-07-31,-0.05416972514703008,macro,,,,,,,,,,,,,90.9,91.74151,19.161363636363635,,,0.47160742347550144,-0.5956068352931673,-0.03850976362342439
2003-08-31,-0.059829589650163995,macro,,,,,,,,,,,,,89.3,95.67182,19.274285714285714,,,0.35758795107544467,-0.5139092800717007,-0.02316743995423598
2003-09-30,-0.013782714858451776,macro,,,,,,,,,,,,,87.7,106.11577,19.532380952380954,,,0.24356847867538883,-0.2968156712074537,0.011899047956709563
2003-10-31,-0.16220442495747298,macro,,,,,,,,,,,,,89.6,88.04379,18.023478260869567,,,0.37896660215045497,-0.6724696486319427,-0.19311022839093117
2003-11-30,-0.11465817496746565,macro,,,,,,,,,,,,,93.7,84.91824,17.40105263157895,,,0.6711415001755996,-0.7374390260404564,-0.2776769990375401
2003-12-31,-0.11956854649132416,macro,,,,,,,,,,,,,92.6,91.73699,16.826363636363638,,,0.5927531129005604,-0.5957007904645407,-0.3557579619099922
2004-01-31,0.14708868535506034,macro,,,,,,,,,,,,,103.8,96.56646,16.101,,,1.390889419700954,-0.4953128078332935,-0.4543105558024795
2004-02-29,-0.060814938433929856,macro,,,,,,,,,,,,,94.4,99.4573,15.99842105263158,,,0.7210250193506245,-0.43522223977723057,-0.46824759487518347
2004-03-31,0.03044722706893686,macro,,,,,,,,,,,,,95.8,96.78947,17.687391304347827,,,0.820792057700673,-0.49067720102621254,-0.23877317546764987
2004-04-30,-0.11615955838958998,macro,,,,,,,,,,,,,94.2,94.11529,15.69857142857143,,,0.7067725853006173,-0.5462641568190486,-0.5089871036503386
2004-05-31,-0.13273811340402406,macro,,,,,,,,,,,,,90.2,92.32118,17.705000000000002,,,0.4217239043004767,-0.5835575002953611,-0.23638074421718774
2004-06-30,-0.15978085278271192,macro,,,,,,,,,,,,,95.6,85.34598,15.342727272727274,,,0.8065396236506658,-0.728547790420256,-0.5573343915785456
2004-07-31,-0.1111898015289899,macro,,,,,,,,,,,,,96.7,87.54419,15.502380952380953,,,0.884928010925705,-0.6828546051846434,-0.5356428103280314
2004-08-31,-0.08788788741364535,macro,,,,,,,,,,,,,95.9,85.92587,16.68409090909091,,,0.8279182747256771,-0.716493882383135,-0.37508805458347816
2004-09-30,-0.14856297768920737,macro,,,,,,,,,,,,,94.2,100.01189,14.08095238095238,,,0.7067725853006173,-0.4236942312612935,-0.7287672871069458
2004-10-31,-0.12813350694297845,macro,,,,,,,,,,,,,91.7,105.69511,14.973809523809523,,,0.5286171596755294,-0.30555973810789216,-0.6074579423965726
2004-11-30,-0.23767176992422426,macro,,,,,,,,,,,,,92.8,95.24086,13.577619047619047,,,0.6070055469505676,-0.5228674483582335,-0.7971534083650069
2004-12-31,-0.3084211256160775,macro,,,,,,,,,,,,,97.1,77.59643,12.459545454545456,,,0.9134328790257185,-0.8896341396055665,-0.9490621162683844
2005-01-31,-0.32759851711282734,macro,,,,,,,,,,,,,95.5,73.91848,13.437999999999999,,,0.7994134066256627,-0.9660860030022944,-0.8161229549618504
2005-02-28,-0.5428749214491168,macro,,,,,,,,,,,,,94.1,58.95005,11.708947368421052,,,0.6996463682756131,-1.2772279069497339,-1.0510432256732296
2005-03-31,-0.5239584727213437,macro,,,,,,,,,,,,,92.6,57.55796,13.126363636363635,,,0.5927531129005604,-1.3061646446748119,-0.8584638863897794
2005-04-30,-0.46215175643152556,macro,,,,,,,,,,,,,87.7,74.56597,14.459047619047618,,,0.24356847867538883,-0.9526269247030389,-0.6773968232669264
2005-05-31,-0.531527446551537,macro,,,,,,,,,,,,,86.9,70.50812,13.967619047619047,,,0.18655874247536092,-1.0369755955344562,-0.7441654865955158
2005-06-30,-0.3823419095769906,macro,,,,,,,,,,,,,96.0,74.56133,11.868636363636364,,,0.8350444917506803,-0.952723374259493,-1.0293468462221589
2005-07-31,-0.44808352846275507,macro,,,,,,,,,,,,,96.5,68.71645,11.049,,,0.8706755768756979,-1.0742182198474612,-1.1407079424165019
2005-08-31,-0.5676471343549166,macro,,,,,,,,,,,,,89.1,64.39586,12.951304347826087,,,0.3433355170254374,-1.1640283468130992,-0.882248573277088
2005-09-30,-0.6849349005436518,macro,,,,,,,,,,,,,76.9,91.40605,12.628095238095238,,,-0.5260629600249904,-0.6025798887862999,-0.9261618528196651
2005-10-31,-0.7500872281596626,macro,,,,,,,,,,,,,74.2,76.16369,14.937619047619048,,,-0.7184708197000855,-0.919415850276736,-0.6123750145021662
2005-11-30,-0.7280161020126243,macro,,,,,,,,,,,,,81.6,72.21598,12.147619047619047,,,-0.1911307598498261,-1.0014750913349062,-0.9914424548531408
2005-12-31,-0.49263454054869,macro,,,,,,,,,,,,,91.5,78.04893,11.26,,,0.5143647256255222,-0.8802282291970456,-1.1120401180745465
2006-01-31,-0.45681183934153236,macro,,,,,,,,,,,,,91.2,79.17535,12.036,,,0.4929860745505118,-0.8568138521752422,-1.0066077403998668
2006-02-28,-0.5889173570462112,macro,,,,,,,,,,,,,86.7,72.69299,12.471052631578948,,,0.1723063084253537,-0.9915597027736498,-0.9474986767903374
2006-03-31,-0.6304975776688221,macro,,,,,,,,,,,,,88.9,64.22933,11.69391304347826,,,0.3290830829754312,-1.1674899297088581,-1.0530858862730392
2006-04-30,-0.5515586052027128,macro,,,,,,,,,,,,,87.4,79.76153,11.84736842105263,,,0.2221898276003785,-0.8446291967868074,-1.0322364464217098
2006-05-31,-0.692483133817896,macro,,,,,,,,,,,,,79.1,70.83626,14.454545454545455,,,-0.36928618547491393,-1.0301546995312476,-0.6780085164475265
2006-06-30,-0.38312338382161926,macro,,,,,,,,,,,,,84.9,79.49433,16.918636363636363,,,0.04403440197529065,-0.8501833608998608,-0.3432211925402877
2006-07-31,-0.4526029494993882,macro,,,,,,,,,,,,,84.7,80.56231,15.325999999999999,,,0.02978196792528342,-0.8279837494123645,-0.5596070670110835
2006-08-31,-0.6601428562766313,macro,,,,,,,,,,,,,82.0,72.76996,13.351739130434783,,,-0.16262589174981165,-0.9899597626097959,-0.8278429144702861
2006-09-30,-0.671753146821147,macro,,,,,,,,,,,,,85.4,67.06754,12.1845,,,0.07966548710030821,-1.1084933573761113,-0.9864315701876375
2006-10-31,-0.5417047653264276,macro,,,,,,,,,,,,,93.6,63.46447,11.306363636363637,,,0.6640152831505955,-1.1833887244824743,-1.1057408546474041
2006-11-30,-0.6060156450217226,macro,,,,,,,,,,,,,92.1,62.51985,10.817619047619049,,,0.5571220277755429,-1.2030241081069981,-1.1721448547337125
2006-12-31,-0.6029718019264229,macro,,,,,,,,,,,,,91.7,63.37041,10.9645,,,0.5286171596755294,-1.1853439066549063,-1.1521886587998917
2007-01-31,-0.36748684351896693,macro,,,,,,,,,,,,,96.9,79.01967,11.0425,,,0.8991804449757123,-0.8600499010866199,-1.1415910744459932
2007-02-28,-0.6465696619111475,macro,,,,,,,,,,,,,91.3,57.20262,11.155263157894737,,,0.500112291575515,-1.313550934629649,-1.1262703426793086
2007-03-31,-0.4460729540788968,macro,,,,,,,,,,,,,88.4,69.88729,15.162727272727272,,,0.29345199785041365,-1.049880504614947,-0.5817903554721571
2007-04-30,-0.6291085065965675,macro,,,,,,,,,,,,,87.1,62.50171,12.933000000000002,,,0.20081117652536715,-1.2034011759850325,-0.8847355203300372
2007-05-31,-0.4996910994412307,macro,,,,,,,,,,,,,88.3,74.68187,13.297727272727274,,,0.2863257808254095,-0.950217764445917,-0.8351813147031846
2007-06-30,-0.5058303549702959,macro,,,,,,,,,,,,,85.3,73.29654,14.947619047619046,,,0.0725392700753041,-0.9790139851447818,-0.6110163498414103
2007-07-31,-0.3761695418540518,macro,,,,,,,,,,,,,90.4,59.32398,17.273333333333333,,,0.4359763383504839,-1.2694551951728095,-0.2950297687398298
2007-08-31,0.015006701915551868,macro,,,,,,,,,,,,,83.4,89.10405,25.02608695652174,,,-0.06285885339976205,-0.6504305092513054,0.7583094683977231
2007-09-30,-0.03237704893431901,macro,,,,,,,,,,,,,83.4,100.74438,22.198947368421056,,,-0.06285885339976205,-0.4084682968631994,0.3741960034600044
2007-10-31,-0.3096266464676071,macro,,,,,,,,,,,,,80.9,89.45453,19.115652173913045,,,-0.2410142790248499,-0.6431452418922371,-0.044720418485734444
2007-11-30,-0.0407935584635688,macro,,,,,,,,,,,,,76.1,102.44111,25.58238095238095,,,-0.5830726962250193,-0.37319914687988553,0.8338911677141985
2007-12-31,-0.19080906604489734,macro,,,,,,,,,,,,,75.5,108.54379,21.651,,,-0.62582999837504,-0.24634553067685283,0.2997483309172008
2008-01-31,0.31920798277170875,macro,,,,,,,,,,,,,78.4,144.98473,25.816190476190474,,,-0.41916970464993775,0.5111356115160427,0.8656580414490214
2008-02-29,-0.1331716218777684,macro,,,,,,,,,,,,,70.8,108.10469,25.456,,,-0.9607621985502054,-0.25547290141802736,0.8167202343349276
2008-03-31,-0.0644415662992152,macro,,,,,,,,,,,,,69.5,111.71236,27.103500000000004,,,-1.0534030198752509,-0.18048191621690354,1.0405602371945089
2008-04-30,-0.5452107985244179,macro,,,,,,,,,,,,,62.6,102.1969,21.562727272727273,,,-1.5451119946004932,-0.3782754283845592,0.28775502741179854
2008-05-31,-0.814163199972136,macro,,,,,,,,,,,,,59.8,94.28405,18.303333333333335,,,-1.7446460713005918,-0.5427562199338731,-0.15508730868194304
2008-06-30,-0.7206164116533843,macro,,,,,,,,,,,,,56.4,94.55676,22.11047619047619,,,-1.9869374501507113,-0.53708752197253,0.36217573716308854
2008-07-31,-0.40090613672020375,macro,,,,,,,,,,,,,61.2,109.78898,24.321818181818184,,,-1.6448790329505423,-0.220462336021414,0.662622958811345
2008-08-31,-0.6188081009599834,macro,,,,,,,,,,,,,63.0,95.87075,20.695714285714285,,,-1.5166071265004792,-0.5097742132041491,0.1699570368246782
2008-09-30,0.6233313689915679,macro,,,,,,,,,,,,,70.3,187.7403,30.23857142857143,,,-0.996393283675223,1.3998760775607788,1.4665113130891478
2008-10-31,1.737921586892754,macro,,,,,,,,,,,,,57.6,189.91729,61.17739130434782,,,-1.9014228458506688,1.4451281723679523,5.6700594341609785
2008-11-30,1.4662376047095664,macro,,,,,,,,,,,,,55.3,148.84257,62.66894736842105,,,-2.06532583742575,0.591326766014182,5.872711885540268
2008-12-31,1.0956825346878716,macro,,,,,,,,,,,,,60.1,145.9947,52.405,,,-1.723267420225581,0.5321293956824374,4.4781856286067585
2009-01-31,0.9519057672285965,macro,,,,,,,,,,,,,61.2,171.94621,44.683,,,-1.6448790329505423,1.071571557065496,3.429024777570836
2009-02-28,0.9808014213868376,macro,,,,,,,,,,,,,56.3,187.11403,45.57052631578947,,,-1.9940636671757148,1.386858089689963,3.5496098416462645
2009-03-31,0.8294168800303156,macro,,,,,,,,,,,,,57.3,166.90338,44.79545454545455,,,-1.9228014969256797,0.9667485577607414,3.444303579255885
2009-04-30,0.46699313140309556,macro,,,,,,,,,,,,,65.1,131.85612,38.063809523809525,,,-1.366956568975406,0.2382372038952438,2.529698759289449
2009-05-31,0.3250422102638622,macro,,,,,,,,,,,,,68.7,138.80585,31.977999999999998,,,-1.1104127560752788,0.38269806078675705,1.7028413260801083
2009-06-30,0.19187018758773874,macro,,,,,,,,,,,,,70.8,130.93348,29.140454545454546,,,-0.9607621985502054,0.21905870847133724,1.3173140528420844
2009-07-31,-0.08923540129944134,macro,,,,,,,,,,,,,66.0,126.28215,26.162727272727274,,,-1.302820615750374,0.12237364049240804,0.9127407713596418
2009-08-31,0.048255185003193736,macro,,,,,,,,,,,,,65.7,152.55009,25.337142857142858,,,-1.3241992668253841,0.6683932874678825,0.8005715343670828
2009-09-30,0.16571239464021867,macro,,,,,,,,,,,,,73.5,145.44437,24.92666666666667,,,-0.7683543388751103,0.5206899378368655,0.7448015849589008
2009-10-31,0.015606779938488283,macro,,,,,,,,,,,,,70.6,138.13055,24.252272727272725,,,-0.9750146326002126,0.36866090874504637,0.653174063670631
2009-11-30,-0.2336018613825697,macro,,,,,,,,,,,,,67.4,116.16231,23.788999999999998,,,-1.2030535774003241,-0.08798284213425707,0.590230835386872
2009-12-31,-0.19286700455072728,macro,,,,,,,,,,,,,72.5,121.22101,21.239545454545453,,,-0.8396165091251454,0.017170039597421645,0.24384545587554185
2010-01-31,0.0202217934563715,macro,,,,,,,,,,,,,74.4,149.35928,20.643157894736845,,,-0.7042183856500783,0.6020673803063079,0.16281638571288493
2010-02-28,-0.027621786315134473,macro,,,,,,,,,,,,,73.6,132.79865,22.54,,,-0.7612281218501072,0.25782914364627857,0.4205336192584252
2010-03-31,-0.21140033274419925,macro,,,,,,,,,,,,,73.6,137.47003,17.767391304347825,,,-0.7612281218501072,0.35493098179911015,-0.22790385818160067
2010-04-30,-0.2629153335712811,macro,,,,,,,,,,,,,72.2,137.0774,17.424285714285716,,,-0.8609951602001558,0.3467695616804416,-0.2745204021941291
2010-05-31,0.5244485669624203,macro,,,,,,,,,,,,,73.6,151.10342,31.9295,,,-0.7612281218501072,0.6383220202619267,1.6962518024754412
2010-06-30,0.41729544817628184,macro,,,,,,,,,,,,,76.0,140.56916,29.916363636363634,,,-0.5901989132500225,0.41935117875902034,1.4227340790198477
2010-07-31,0.29876529876326036,macro,,,,,,,,,,,,,67.8,180.01446,25.565238095238094,,,-1.1745487093003109,1.2392825772943328,0.8315620282957592
2010-08-31,0.06117779632226846,macro,,,,,,,,,,,,,68.9,147.30909,24.74590909090909,,,-1.0961603220252716,0.5594510190677542,0.7202426919243228
2010-09-30,0.1850179490711307,macro,,,,,,,,,,,,,68.2,182.14672,22.517619047619046,,,-1.1460438412002962,1.28360489006267,0.41749279835101843
