date,Infra,Infra_Util_CapUtil_idx,Infra_Util_CapUtil_raw,Infra_Macro
2000-06-30,117.27284731642318,117.27284731642318,97.6918,117.27284731642318
2000-07-31,113.12173631201759,113.12173631201759,94.2338,113.12173631201759
2000-08-31,115.43809946820642,115.43809946820642,96.1634,115.43809946820642
2000-09-30,115.79570963830834,115.79570963830834,96.4613,115.79570963830834
2000-10-31,114.4608237398413,114.4608237398413,95.3493,114.4608237398413
2000-11-30,117.13323649808531,117.13323649808531,97.5755,117.13323649808531
2000-12-31,119.28057813043948,119.28057813043948,99.3643,119.28057813043948
2001-01-31,116.80335642173752,116.80335642173752,97.3007,116.80335642173752
2001-02-28,114.268513739001,114.268513739001,95.1891,114.268513739001
2001-03-31,113.09568683000613,113.09568683000613,94.2121,113.09568683000613
2001-04-30,112.398593087884,112.398593087884,93.6314,112.398593087884
2001-05-31,111.27210304550856,111.27210304550856,92.693,111.27210304550856
2001-06-30,111.01232848756948,111.01232848756948,92.4766,111.01232848756948
2001-07-31,108.05625247590123,108.05625247590123,90.0141,108.05625247590123
2001-08-31,110.21835948285177,110.21835948285177,91.8152,110.21835948285177
2001-09-30,107.38604852166189,107.38604852166189,89.4558,107.38604852166189
2001-10-31,107.80332040862875,107.80332040862875,89.8034,107.80332040862875
2001-11-30,106.40157017154243,106.40157017154243,88.6357,106.40157017154243
2001-12-31,104.15591275224183,104.15591275224183,86.765,104.15591275224183
2002-01-31,105.54913988691885,105.54913988691885,87.9256,105.54913988691885
2002-02-28,105.36547303218371,105.36547303218371,87.7726,105.36547303218371
2002-03-31,107.09986435062362,107.09986435062362,89.2174,107.09986435062362
2002-04-30,108.99571444005618,108.99571444005618,90.7967,108.99571444005618
2002-05-31,107.30874038149886,107.30874038149886,89.3914,107.30874038149886
2002-06-30,107.15232344573424,107.15232344573424,89.2611,107.15232344573424
2002-07-31,108.10751113405279,108.10751113405279,90.0568,108.10751113405279
2002-08-31,105.17472359939018,105.17472359939018,87.6137,105.17472359939018
2002-09-30,106.95173042987646,106.95173042987646,89.094,106.95173042987646
2002-10-31,106.79063178997154,106.79063178997154,88.9598,106.79063178997154
2002-11-30,105.25251191433682,105.25251191433682,87.6785,105.25251191433682
2002-12-31,104.21353372627638,104.21353372627638,86.813,104.21353372627638
2003-01-31,105.88538227914961,105.88538227914961,88.2057,105.88538227914961
