Date,Infra_Power_Grid,Infra_Construction,Infra_Supply,Infra
1963-02-28,25.373112116681433,3.5437146106749045,14.458413363678169,14.458413363678169
1963-03-31,24.893421341130086,3.5437146106749045,14.218567975902495,14.218567975902495
1963-04-30,23.959338889875497,3.737441504577048,13.848390197226273,13.848390197226273
1963-05-31,23.959338889875497,3.737441504577048,13.848390197226273,13.848390197226273
1963-06-30,24.742023590666516,3.737441504577048,14.239732547621783,14.239732547621783
1963-07-31,25.85290210438905,3.7929901252258595,14.822946114807454,14.822946114807454
1963-08-31,26.685986580563743,3.7929901252258595,15.239488352894801,15.239488352894801
1963-09-30,26.307293780092287,3.7929901252258595,15.050141952659073,15.050141952659073
1963-10-31,24.969219428518137,3.9271467836919856,14.448183106105061,14.448183106105061
1963-11-30,24.666225503278465,3.9271467836919856,14.296686143485225,14.296686143485225
1963-12-31,25.878101992080886,3.9271467836919856,14.902624387886435,14.902624387886435
1964-01-31,27.569669256434654,4.089069399461119,15.829369327947887,15.829369327947887
1964-02-29,26.736485568103685,4.089069399461119,15.412777483782403,15.412777483782403
1964-03-31,26.660786692871902,4.089069399461119,15.37492804616651,15.37492804616651
1964-04-30,26.231594904860504,4.034997762753829,15.133296333807166,15.133296333807166
1964-05-31,26.029598954700724,4.034997762753829,15.032298358727276,15.032298358727276
1964-06-30,26.887982530723527,4.034997762753829,15.461490146738678,15.461490146738678
1964-07-31,28.604749682769132,4.047619703166378,16.326184692967754,16.326184692967754
1964-08-31,29.387434383560144,4.047619703166378,16.717527043363262,16.717527043363262
1964-09-30,28.756246645388966,4.047619703166378,16.401933174277673,16.401933174277673
1964-10-31,27.26667533119498,4.09426538150618,15.680470356350579,15.680470356350579
1964-11-30,26.660786692871902,4.09426538150618,15.37752603718904,15.37752603718904
1964-12-31,28.15035800706589,4.09426538150618,16.122311694286033,16.122311694286033
1965-01-31,29.26113730863215,4.201632171245023,16.731384739938587,16.731384739938587
1965-02-28,28.604749682769132,4.201632171245023,16.403190927007078,16.403190927007078
1965-03-31,28.655248670309074,4.201632171245023,16.428440420777047,16.428440420777047
1965-04-30,27.998861044446056,4.289612651315334,16.144236847880695,16.144236847880695
1965-05-31,27.519170268894705,4.289612651315334,15.90439146010502,15.90439146010502
1965-06-30,28.50375170768924,4.289612651315334,16.396682179502285,16.396682179502285
1965-07-31,29.791327071723444,4.367335344451961,17.0793312080877,17.0793312080877
1965-08-31,30.80120761036608,4.367335344451961,17.584271477409022,17.584271477409022
1965-09-30,30.649809859902515,4.367335344451961,17.50857260217724,17.50857260217724
1965-10-31,29.160238545708527,4.4662985512967,16.813268548502613,16.813268548502613
1965-11-30,28.377553844917514,4.4662985512967,16.42192619810711,16.42192619810711
1965-12-31,29.81662617157155,4.4662985512967,17.141462361434126,17.141462361434126
1966-01-31,31.02850266037397,4.572625704246914,17.800564182310442,17.800564182310442
1966-02-28,30.978003672834024,4.572625704246914,17.77531468854047,17.77531468854047
1966-03-31,30.548811884822623,4.572625704246914,17.56071879453477,17.56071879453477
1966-04-30,29.58943033371993,4.503106685559159,17.046268509639543,17.046268509639543
1966-05-31,29.362135283712043,4.503106685559159,16.9326209846356,16.9326209846356
1966-06-30,30.49831289728268,4.503106685559159,17.50070979142092,17.50070979142092
1966-07-31,33.09866351304292,4.432739733245904,18.765701623144412,18.765701623144412
1966-08-31,34.08334416399372,4.432739733245904,19.258041948619812,19.258041948619812
1966-09-30,33.07346362535109,4.432739733245904,18.753101679298496,18.753101679298496
1966-10-31,31.003203560525865,4.238085165637131,17.620644363081496,17.620644363081496
1966-11-30,30.599310872362572,4.238085165637131,17.41869801899985,17.41869801899985
1966-12-31,31.987884211476665,4.238085165637131,18.1129846885569,18.1129846885569
1967-01-31,33.73887955743441,4.155120740271431,18.94700014885292,18.94700014885292
1967-02-28,33.176247419243786,4.155120740271431,18.665684079757607,18.665684079757607
1967-03-31,32.147218934441604,4.155120740271431,18.151169837356516,18.151169837356516
1967-04-30,31.895716118304545,4.4201525156010275,18.157934316952787,18.157934316952787
1967-05-31,30.846349141467606,4.4201525156010275,17.633250828534315,17.633250828534315
1967-06-30,32.1954360423874,4.4201525156010275,18.307794278994212,18.307794278994212
1967-07-31,33.257700599539056,4.574014505307024,18.91585755242304,18.91585755242304
1967-08-31,33.63698867294812,4.574014505307024,19.105501589127574,19.105501589127574
1967-09-30,32.626711285680415,4.574014505307024,18.60036289549372,18.60036289549372
1967-10-31,32.56232259626308,4.834137785217834,18.698230190740457,18.698230190740457
1967-11-30,33.07118174575694,4.834137785217834,18.952659765487386,18.952659765487386
1967-12-31,35.05820281147408,4.834137785217834,19.946170298345958,19.946170298345958
1968-01-31,36.36641430401184,4.970050300856653,20.668232302434248,20.668232302434248
1968-02-29,35.463980530606456,4.970050300856653,20.217015415731556,20.217015415731556
1968-03-31,35.177058974682055,4.970050300856653,20.073554637769355,20.073554637769355
1968-04-30,33.56575434474835,5.061132671845567,19.31344350829696,19.31344350829696
1968-05-31,33.19321269796546,5.061132671845567,19.127172684905513,19.127172684905513
1968-06-30,35.30414974686018,5.061132671845567,20.182641209352877,20.182641209352877
1968-07-31,35.94228233597006,5.169403768879981,20.555843052425022,20.555843052425022
1968-08-31,37.23590964153656,5.169403768879981,21.20265670520827,21.20265670520827
1968-09-30,36.4123495323635,5.169403768879981,20.79087665062174,20.79087665062174
1968-10-31,34.67653364631462,5.423553281350866,20.050043463832743,20.050043463832743
1968-11-30,35.30087574570337,5.423553281350866,20.36221451352712,20.36221451352712
1968-12-31,37.861640711113054,5.423553281350866,21.64259699623196,21.64259699623196
1969-01-31,39.25269435413382,5.674119146423585,22.463406750278704,22.463406750278704
1969-02-28,38.83967414759395,5.674119146423585,22.25689664700877,22.25689664700877
1969-03-31,38.123362379345615,5.674119146423585,21.8987407628846,21.8987407628846
1969-04-30,36.31055786003348,5.738344818837494,21.024451339435487,21.024451339435487
1969-05-31,35.5220196420227,5.738344818837494,20.630182230430098,20.630182230430098
1969-06-30,38.081792485869705,5.738344818837494,21.9100686523536,21.9100686523536
1969-07-31,39.937059808064156,5.806581008412491,22.871820408238325,22.871820408238325
1969-08-31,41.26977670319988,5.806581008412491,23.538178855806187,23.538178855806187
